A,B
5657.474334,6572.404479
5468.211271,6213.546128
5455.567411,5424.416927
5680.492574,4690.6898
6154.86137,4168.016465
6451.609311,3828.505572
6805.748934,3686.596193
7308.225706,3644.483771
7903.570289,3649.42305
8495.809508,3703.351077
9068.549871,4119.318942
9590.807884,4924.607732
9999.220476,5462.761509
10270.99686,5238.531485
10450.89455,4493.237702
10360.71177,3937.127699
9999.987537,3603.897668
9458.606878,3591.087675
9009.774838,3695.662668
8626.66357,3984.487686
7974.831453,4420.862714
7330.072951,4970.796056
6764.129417,5756.219049
6324.084601,6103.573212
5962.900602,5968.529438
5699.813814,5548.539852
5521.957642,5061.939903
5493.85628,4351.274294
5575.230527,3752.882262
5787.021709,3365.01335
6298.321068,3171.266126
6807.496663,3152.434515
7302.306413,3100.339694
7742.339634,3224.280899
8143.897919,3973.464264
8533.062982,5262.168983
8850.917875,5534.981505
9042.78049,5275.937727
9112.488477,5234.512769
9096.768724,5139.782382
8861.014578,4898.730603
8535.509498,4962.812739
8272.383248,4892.460054
7997.118014,4995.207084
7451.325938,5011.633581
6926.637586,5454.800258
6434.686444,6231.044058
6048.430667,6442.541567
5743.90368,6427.224089
5528.05794,5776.791497
5367.029778,5061.232737
5297.544937,4390.692698
5249.216267,3626.761647
5345.148809,3219.976206
5589.849648,3056.824022
5762.366664,3020.207487
5924.099958,3071.976402
6016.908726,3211.764698
6139.861823,3820.624395
6254.418652,4882.970625
6381.358829,5399.71796
6633.253837,5140.903367
6907.9918,4879.131473
7114.043514,4732.956471
7151.231205,4038.462707
6968.855222,3963.343929
6932.555816,4003.173099
6815.434253,4291.416887
6271.481044,4713.4944
5655.721897,5385.81026
5176.020019,6182.354466
4853.162215,6298.633605
4635.296238,5924.281545
4535.267362,5667.944024
4596.952536,5189.977739
4906.61062,4673.672736
5461.428704,4183.392698
5770.009401,3883.720949
6029.008172,3676.280651
6395.608794,3619.313816
6866.904194,3645.15528
7337.913452,3730.364454
7772.971568,4009.644327
8139.351157,4461.988659
8445.268227,5092.403379
8740.412147,5306.087769
9006.614644,5213.962758
9075.205182,5251.212744
8955.073797,5363.737766
8653.187003,5330.918078
8374.526469,5415.932391
8058.286301,5517.618992
7349.30123,5623.506515
6566.086194,5960.112797
5952.274548,6385.175282
5518.435192,6303.487793
5217.335311,5961.831525
5052.506019,5576.774012
5056.611668,5101.770263
5322.295384,4641.531483
5839.670337,4244.256455
6123.669986,3747.012668
6440.920081,3491.591243
6865.296048,3506.411589
7357.136174,3522.177209
7848.799664,3600.079809
8291.62183,3808.854224
8744.368737,4035.891174
9130.003747,4527.939803
9386.728418,5236.250235
9597.845173,5410.481502
9681.278487,5512.969022
9464.754049,5254.600247
9071.240642,4758.068976
8749.850243,4539.218955
8400.964273,4554.193965
7612.967151,4976.862711
6816.994476,5645.850275
6170.818365,6409.950321
5738.617038,6468.562797
5450.196156,6185.032809
5271.075675,5869.182356
5282.878452,5433.938198
5521.325129,4813.335222
6006.516869,4294.500206
6321.764239,3895.110165
6679.602054,3716.182157
7197.795658,3663.807083
7754.886346,3669.80912
8283.591184,3800.404872
8783.697832,4266.193964
9247.158121,4931.810961
9615.1271,5486.767248
9890.492911,5349.31629
10080.3572,4893.448449
10116.87864,4550.702009
9891.901628,4286.402301
9427.967023,4194.810623
9017.286609,4180.0377
8630.485986,4378.554374
7877.681056,5023.380441
7042.467844,5808.553401
6307.608645,6458.947817
5836.920606,6666.909072
5542.733499,6300.981575
5370.861158,5976.043998
5336.355987,5312.827326
5600.537958,4547.206856
6026.70715,3934.521453
6370.075422,3541.831979
6712.473164,3401.217467
7147.115006,3386.012303
7655.256724,3391.320263
8177.273743,3585.534117
8650.920407,4195.16739
9098.83324,5320.432353
9441.804532,5768.111958
9708.868156,5364.594008
9905.239434,4622.881482
9940.13755,4072.068945
9739.081292,3871.250172
9342.919827,4110.168957
8963.222076,4495.741866
8615.818664,4871.897462
7906.031759,4855.516691
7127.040989,5324.138649
6537.516508,6085.658622
6077.676629,6466.13259
5780.444051,6398.620071
5642.15303,6141.416948
5611.160653,5507.391918
5838.978107,4771.471083
6259.984303,4203.72938
6591.684028,3757.66268
7071.322467,3529.769799
7677.791947,3482.282604
8365.315288,3477.348644
8974.810903,3787.64213
9409.094278,4465.159763
9328.058837,5559.64818
9033.792997,6032.437817
9015.277826,5625.575256
9165.289748,5440.712766
9100.57854,5166.725226
8796.285483,5112.012741
8394.103089,5151.150261
8012.532043,4918.577753
7719.433958,4991.985248
7214.104612,5119.804406
6605.41881,5444.408607
6047.550752,6356.57529
5681.885661,6663.600299
5409.46329,6391.406934
5240.957392,5987.847372
5114.280113,5477.809041
5104.370867,4676.910231
5144.716051,3944.965199
5382.470862,3553.543913
5952.481758,3370.543901
6645.863583,3379.036829
7389.642362,3406.728081
8023.738752,3428.218926
8616.759324,3995.254349
9191.149733,5101.312773
9635.021912,5582.612774
9976.450278,5378.000249
10185.89474,5216.583588
10318.05196,5258.620059
10103.0919,5027.984636
9646.714891,4835.540219
9127.377684,4861.947722
8681.28492,5015.541918
8082.443486,5010.2586
7434.181102,5282.462732
6829.570088,5960.333601
6382.764924,6320.27531
6041.089503,6111.210695
5795.530474,5646.356504
5615.460743,5073.256472
5534.24217,4343.331417
5490.447787,3760.712169
5705.744353,3400.082237
6348.397521,3224.985876
7067.677969,3143.348162
7811.577979,3235.16127
8545.589363,3474.756902
9171.67932,4031.906655
9638.583648,4933.573154
9930.15745,5357.489325
10146.44701,5098.042431
10242.80242,4963.490871
10230.9429,4917.465894
10038.7351,4805.889782
9597.591796,4437.97313
9176.065749,4179.95487
8855.782128,4601.7018
8242.932829,4889.075238
7571.691454,5244.04896
6837.106394,5664.90149
6348.024364,5936.206538
5947.22862,5578.931489
5721.273197,5272.437767
5565.49994,4819.268966
5559.678948,4463.462712
5523.218014,3953.722301
5730.101827,3558.8895
6296.02143,3390.412346
7083.329468,3307.09061
7918.216984,3271.407962
8596.545993,3308.424527
9133.420783,3505.529777
9532.221644,3889.596645
9791.457149,4477.621659
10035.39735,5104.241895
10165.84001,5378.13984
10169.78087,5361.746505
9966.501716,5131.391499
9565.66142,4948.743984
9159.422881,4930.765829
8802.727354,4786.109592
8042.832003,4871.169003
7220.97351,5196.968987
6692.974059,5842.037769
6193.064531,5780.062788
5839.555302,5480.337774
5654.025588,5250.870237
5636.35079,4761.30522
5900.673584,4375.256456
6330.519254,3849.247053
6691.567976,3423.009539
7199.23095,3206.495978
7873.829795,3174.829314
8609.405629,3107.103264
9285.60765,3157.482438
9833.028668,3349.183505
10341.8224,3624.362669
10694.74298,4232.522279
10967.76835,4919.309409
11112.75947,5226.914417
11110.91379,5454.211113
10850.45724,5471.350275
10407.9711,5529.359628
9937.139321,5450.603381
9508.861561,5553.075255
8698.002622,5827.01276
7897.5373,6318.6878
7218.802604,7003.9503
6762.044418,7088.787828
6431.774246,6454.450301
6241.093123,6006.756554
6182.404283,5270.106492
6347.0051,4494.987716
6731.086153,3803.540808
7055.810918,3369.962946
7414.10635,3191.295561
7949.198162,3143.638844
8533.77316,3158.211249
9115.918146,3314.191547
9678.056516,3994.960173
10172.78349,4987.187733
10584.59028,5526.087794
10924.18842,5153.904401
11162.21505,4674.568962
11176.77652,4446.289775
10949.47345,4537.841891
10471.28829,4206.184901
10016.76074,4399.444674
9624.626461,4775.484396
8861.754585,4788.832725
8056.491055,5261.600285
7462.358813,6124.075296
6999.649523,6359.014095
6638.565852,6152.011529
6406.570197,5758.306532
6347.696926,4971.220019
6524.547412,4297.562724
6895.34803,3890.882463
7180.635918,3676.629347
7520.541267,3579.114446
8009.505098,3646.394786
8552.503092,3793.01628
9078.213683,4261.131437
9598.330911,5038.736193
10096.87755,6043.47477
10554.39835,6555.233622
10911.39642,6800.387838
11093.44673,6949.209707
11164.48445,7060.753454
10933.52305,6831.300336
10519.83381,6748.287812
10121.00509,6646.287809
9722.798687,6509.351885
9006.153842,6389.598761
8257.159784,6744.075318
7696.72383,7621.862855
7224.87334,7640.612864
6858.921999,7244.400377
6608.551576,6679.062809
6506.433062,5967.416961
6641.402544,5079.383574
6908.085124,4390.813947
7179.241706,4000.6641
7587.329072,3857.348627
8110.586137,3814.042064
8750.365918,3807.715539
9416.313874,3965.112102
10038.51048,4637.588331
10645.74344,5880.879438
11116.24731,6493.667009
11390.94949,6253.214882
11527.75911,6224.949261
11481.45377,6311.816957
11181.98903,6206.937777
10667.43722,6231.850265
10141.47802,6063.482612
9722.724455,5818.41039
9087.634918,5840.948489
8369.90438,6011.025303
7784.999356,6811.987829
7366.534928,7149.502853
7063.193234,6965.385345
6829.211517,6568.819071
6671.896076,5833.719017
6618.397739,5031.037724
6584.245892,4307.043975
6810.652935,3908.956442
7380.201698,3593.976738
8037.507539,3533.65277
8773.491479,3563.731412
9492.50606,3697.664763
10134.18996,4253.39604
10665.4186,5459.791917
11079.96171,5946.347781
11401.88861,5697.358988
11550.21124,5273.562752
11570.38253,4703.118975
11352.02796,4858.735638
10932.09438,5099.739849
10485.67444,5065.361075
10090.20299,5222.658143
9467.41468,5183.171111
8822.702157,5360.416928
8202.977667,6048.687773
7670.808366,6411.100316
7218.1481,6141.931545
6839.585207,5771.993999
6548.4378,5081.868984
6346.895309,4401.500207
6217.880098,3850.177281
6267.305426,3466.916823
6560.796771,3191.968778
7039.066604,3150.98568
7586.345876,3164.14598
8093.43653,3361.089737
8608.1292,3907.985613
9094.913412,4866.892745
9535.714785,5412.570254
9942.629324,5238.300251
10174.96419,4777.178378
10238.69352,4669.396205
10035.97055,4610.513607
9570.576703,4544.731461
9094.065113,4384.618953
8645.711489,4447.870245
7915.803058,4760.237747
7084.516113,5116.153382
6356.193802,5746.10964
5849.188141,5964.587831
5540.83858,5642.300271
5351.386132,5372.914844
5342.85411,5024.923152
5593.592834,4470.091878
5993.119683,3981.758507
6259.508792,3537.41768
6378.885923,3302.212667
6509.224928,3177.370175
6751.629596,3239.538551
7052.938309,3244.512383
7355.041721,3458.668275
7721.48428,3850.543934
7944.81239,4486.875182
8012.84159,4949.137737
8139.209561,5079.487781
8416.399428,4958.150249
8561.273706,4562.683559
8439.098547,4408.95437
8186.80325,4320.437712
8025.80662,4724.918963
7452.49218,4730.453364
6770.760528,5146.865883
6269.093917,5793.53777
5858.602186,5761.59611
5611.239202,5459.915133
5479.857679,5090.933693
5499.549963,4608.383538
5742.563989,4235.788778
6143.174827,3827.3591
6390.778954,3475.825166
6735.08613,3253.979844
7188.311838,3230.015106
7859.263025,3291.648011
8574.600668,3350.122373
9269.561295,3539.075735
9975.576934,3829.550099
10495.92823,4362.216272
10837.22719,4696.606443
11113.76814,4493.081486
11180.19203,4265.018943
11010.54717,4352.962718
10590.67125,4620.300224
10147.62973,4922.150235
9761.356679,4974.787736
9027.487233,5145.812721
8229.472407,5689.712795
7526.053862,6390.662826
6996.337528,6536.712821
6592.421246,6129.974051
6363.904754,5771.909868
6299.222147,5095.304463
6509.733449,4356.779354
6814.6834,3697.146029
7114.271326,3359.600145
7538.654353,3230.256402
8180.004467,3220.158737
8932.808985,3242.857839
9625.565142,3415.965164
10215.54401,4043.589374
10775.61707,5189.918574
11175.08417,5635.242744
11394.58894,5394.16959
11477.29698,5275.993422
11450.83032,5155.300227
11218.91504,4966.487727
10771.38542,4911.475232
10300.91626,4590.250232
9885.073023,4705.950245
9112.669273,5056.550228
8312.478449,5399.362749
7603.99475,6250.750298
7071.113087,6770.412791
6683.051638,6512.472804
6437.680586,6115.065297
6355.487178,5497.508001
6526.297985,4642.000805
6804.396633,4030.815453
7126.313331,3657.570756
7552.311567,3513.493472
8106.378447,3528.806862
8758.509928,3627.803909
9311.239847,3887.042259
9791.988507,4474.033961
10276.95064,5572.168184
10709.75996,6081.873195
10981.10294,5440.048182
10936.03849,4798.670543
10354.20584,4413.319464
9478.143694,4137.068939
8892.886217,3927.854354
8542.289064,4053.89768
8223.495968,4082.01455
7618.447433,4768.355037
6951.842411,5343.809975
6426.665444,6156.261375
6014.904323,6577.337817
5736.504561,6151.400291
5594.069818,5830.796088
5592.857981,5139.758168
5793.413408,4560.483984
6059.213666,4063.687691
6338.23636,3671.650188
6767.839027,3514.27725
7348.511677,3487.245482
8095.189422,3587.217323
8767.525272,3813.873131
9362.526413,4322.30438
9883.654238,5478.152328
10257.91411,6105.306528
10557.83133,5989.400277
10759.87333,5688.86069
10774.35746,5612.52377
10546.35746,5423.666333
10065.60625,5198.475234
9533.44447,4839.762737
9113.54767,4865.059599
8505.43442,4969.615863
7806.933,5270.463794
7189.222459,6170.951349
6659.482646,6550.635704
6299.253052,6403.304469
6075.410219,5933.537813
5969.108594,5255.721104
5972.526526,4545.893955
5987.011004,3958.202279
6213.641587,3486.457025
6792.015117,3342.212046
7493.654331,3295.31057
8176.23493,3306.244938
8790.87354,3575.205374
9332.76703,4095.200196
9742.516577,5231.925257
10078.1942,5626.27526
10337.3951,5371.646064
10485.95619,4861.704422
10485.11281,4499.021061
10264.00202,4592.054378
9810.413702,4187.506455
9287.9132,4483.302293
8934.695756,4787.529405
8374.930133,4978.78149
7764.056125,5150.231489
7160.113529,6042.825288
6682.19197,6487.5828
6321.599477,6219.467793
6061.482556,5797.262793
5884.155959,5258.936075
5802.97187,4498.864373
5773.37259,4078.854369
6005.955499,3699.247865
6584.354437,3578.989203
7326.875654,3516.046761
8016.458916,3541.946607
8704.74269,3723.573068
9320.981035,4205.684238
9844.670384,5098.881282
10261.20057,5615.972609
10544.28968,5539.767041
10734.27202,5351.342453
10754.71783,5419.497134
10531.01611,5391.333575
10087.77034,5204.566922
9747.651309,5471.425244
9461.33124,5390.537765
8841.077512,5267.925245
8091.531512,5429.237736
7476.190637,6167.840916
7047.828388,6394.472174
6779.3083,6107.950286
6614.198582,5824.508591
6628.361528,5319.937751
6848.742532,4743.154386
7158.916121,4151.097098
7391.96845,3806.053292
7789.135163,3624.860597
8231.860289,3551.532602
8690.419382,3570.28481
9161.83973,3698.3435
9544.500053,3963.073112
10016.90469,4352.947098
10437.2445,4928.217983
10831.51656,5141.604401
11117.41156,5031.131522
11210.31222,5033.050259
11074.73619,4846.644006
10654.85388,4920.625224
10143.20011,5029.78775
9787.966796,4909.875255
9063.063234,4993.072127
8274.369047,5266.772153
7646.811721,6002.30445
7170.403311,6023.88984
6842.310346,5764.739871
6606.532911,5497.748165
6540.19559,5061.156476
6725.553164,4517.981433
7043.591594,4082.012703
7291.272706,3737.932478
7656.67166,3537.830366
8194.047142,3494.177249
8782.72981,3389.440596
9361.101191,3461.047047
9886.336446,3636.594147
10398.02578,3911.404368
10790.57524,4441.212729
11002.75207,4960.575236
11116.66293,5076.787766
11077.4934,5244.971069
10882.17204,5430.041915
10458.79965,5387.587739
10014.23008,5229.490892
9610.931778,5443.77966
8895.327962,5558.100281
8125.563016,6056.649029
7490.518648,6572.631597
7033.845933,6424.641974
6724.347839,5758.052379
6550.640034,5573.585696
6499.776421,5114.524641
6707.755737,4601.416647
6972.696338,4100.598929
7173.097119,3670.522058
7565.269857,3392.390786
8133.479948,3338.323062
8826.857011,3360.799568
9438.702956,3614.151599
10000.42277,4229.057705
10559.88753,5302.822755
11026.19467,5748.523595
11368.38559,5545.564442
11575.59649,5063.508981
11577.47717,4602.643983
11363.06328,4438.35023
10907.40157,4457.15019
10366.70428,4596.100244
9872.050523,4946.333586
9090.927436,5041.948152
8295.034324,5484.03902
7636.162484,6359.172096
7135.332795,6789.877278
6791.500101,6487.972202
6604.926758,6113.328417
6554.681147,5472.673181
6680.922729,4830.64044
6900.513414,4110.186233
7187.330911,3697.189872
